round,api-gateway_energy,client1_energy,client10_energy,client11_energy,client12_energy,client13_energy,client14_energy,client15_energy,client16_energy,client17_energy,client18_energy,client19_energy,client2_energy,client20_energy,client3_energy,client4_energy,client5_energy,client6_energy,client7_energy,client8_energy,client9_energy,hfl-train_energy,hfl-train-model_energy,linkerd-init_energy,linkerd-proxy_energy,orchestrator_energy,policy-enforcer_energy,server_energy,sidecar_energy,timestamp,api-gateway_energy_Anomaly,api-gateway_energy_Anomaly_Score,client1_energy_Anomaly,client1_energy_Anomaly_Score,client10_energy_Anomaly,client10_energy_Anomaly_Score,client11_energy_Anomaly,client11_energy_Anomaly_Score,client12_energy_Anomaly,client12_energy_Anomaly_Score,client13_energy_Anomaly,client13_energy_Anomaly_Score,client14_energy_Anomaly,client14_energy_Anomaly_Score,client15_energy_Anomaly,client15_energy_Anomaly_Score,client16_energy_Anomaly,client16_energy_Anomaly_Score,client17_energy_Anomaly,client17_energy_Anomaly_Score,client18_energy_Anomaly,client18_energy_Anomaly_Score,client19_energy_Anomaly,client19_energy_Anomaly_Score,client2_energy_Anomaly,client2_energy_Anomaly_Score,client20_energy_Anomaly,client20_energy_Anomaly_Score,client3_energy_Anomaly,client3_energy_Anomaly_Score,client4_energy_Anomaly,client4_energy_Anomaly_Score,client5_energy_Anomaly,client5_energy_Anomaly_Score,client6_energy_Anomaly,client6_energy_Anomaly_Score,client7_energy_Anomaly,client7_energy_Anomaly_Score,client8_energy_Anomaly,client8_energy_Anomaly_Score,client9_energy_Anomaly,client9_energy_Anomaly_Score,hfl-train_energy_Anomaly,hfl-train_energy_Anomaly_Score,hfl-train-model_energy_Anomaly,hfl-train-model_energy_Anomaly_Score,linkerd-init_energy_Anomaly,linkerd-init_energy_Anomaly_Score,linkerd-proxy_energy_Anomaly,linkerd-proxy_energy_Anomaly_Score,orchestrator_energy_Anomaly,orchestrator_energy_Anomaly_Score,policy-enforcer_energy_Anomaly,policy-enforcer_energy_Anomaly_Score,server_energy_Anomaly,server_energy_Anomaly_Score,sidecar_energy_Anomaly,sidecar_energy_Anomaly_Score,exp,K,Z,sigma_ed,sigma_iid
8,332.991,615.3090000000002,848.9789999999994,793.8239999999996,804.1409999999996,628.4250000000002,843.3419999999996,684.4619999999995,704.5290000000005,585.8340000000007,672.0780000000004,706.418999999999,749.9369999999999,961.1580000000004,686.1600000000008,690.2910000000002,618.2759999999998,732.4050000000007,660.4049999999997,789.0119999999997,622.6560000000009,3745.683,3949.2749999999996,0.0,16012.920000000002,245.0250000000001,288.4650000000004,595.8180000000002,18181.980000000003,10-05-26-023318,0,0.007360733257985891,0,9.038377047590473e-05,0,0.002272961606283458,0,0.0030148741246825705,0,0.01312543851000722,0,0.006277585035640104,0,0.0037130636934227523,0,0.0017054448272384726,0,0.0005984078588329445,0,0.011566072928847343,0,0.008993333402959741,0,0.004966506707007906,0,0.004575256933129768,0,0.0008766922054183335,0,0.0023258491944458948,0,0.00010108039444128858,0,3.5014938603250556e-05,0,0.0024983887778734226,0,0.004980463677037278,0,0.003325487464781507,0,0.0060482439852167225,0,0.0019241131719256732,0,0.0028112806032664917,0,0.0,0,0.0007400078091359397,0,0.013699082823874803,0,0.014500702212747713,0,0.0005149168724966346,0,0.003562297911230361,exp1,5,360,1000.0,10
9,414.15300000000025,627.0960000000005,727.710000000001,733.088999999999,873.6629999999996,630.4679999999998,725.8859999999995,891.2700000000004,791.1059999999989,745.1279999999988,716.8109999999997,725.8410000000003,756.183,768.7799999999997,721.2929999999997,798.8310000000001,781.6049999999996,833.0910000000003,666.0929999999998,634.6350000000011,729.0960000000005,4072.986,4286.601000000001,0.0,16604.598,303.2069999999994,321.0599999999995,484.46999999999935,19058.727000000003,10-05-26-023318,0,0.001328686035587584,0,0.000797386538053696,0,0.003412135805788419,0,0.0030352957967363092,0,0.014926926955803832,0,0.005790129841173608,0,0.0024192274645638556,0,0.00397520432495832,0,0.0025015438917501964,0,0.008482505877009994,1,0.01594778823326748,0,0.004426152553736934,0,0.0014287270813927444,0,0.002143793084340373,0,0.010246875996775928,0,0.0023224575208357634,0,0.002844406363459062,0,0.0030412704539913016,0,0.012176077006239794,0,0.0029012128012225746,0,0.006783259321040874,0,0.0019019488839681908,0,0.0033155700054038895,0,0.0,0,0.00024354828109302007,0,0.03386302542244382,0,0.016295006852577287,0,0.0007057717356960536,0,0.003817521464893253,exp1,5,360,1000.0,10
10,347.9849999999997,808.1790000000001,708.6000000000004,869.358000000002,736.5030000000006,757.9440000000004,771.0659999999998,718.3769999999995,735.4949999999999,644.5980000000009,909.6660000000002,865.7880000000005,847.0739999999996,859.6350000000002,866.1839999999984,673.4309999999996,582.6510000000007,699.6480000000001,802.5000000000018,653.0909999999985,615.905999999999,3988.481999999999,4152.8189999999995,0.0,16637.519999999993,183.7890000000002,243.44100000000023,507.9360000000006,19230.135000000002,10-05-26-023318,0,0.0017294354716418936,0,0.002376942721260905,0,0.0032374119667724355,0,0.004214372184903475,0,0.014572250086442362,0,0.005213739813339391,0,0.0024289564301983313,0,0.006229070261318886,0,6.817217195581593e-05,0,0.0014718801036734397,0,0.003398050246443074,0,6.761366179541817e-05,1,0.010631012941305223,0,0.003890481880224339,0,0.0010460157810902315,0,0.002879868051908041,0,0.0012084045173150482,0,0.0032317664675127755,0,0.008560231287357056,0,0.008706613655026119,0,0.008619329357345384,0,0.00033433166562824024,0,0.0012455169174373504,0,0.0,0,0.0012003050320357755,0,0.0319688498249413,0,0.03318759278718733,0,0.0041233993425704996,0,0.0010911150652382906,exp1,5,360,1000.0,10
11,420.1140000000005,664.1429999999982,775.2239999999983,724.3019999999979,834.476999999999,617.4929999999986,790.1220000000012,778.0320000000011,681.0450000000001,609.9419999999991,746.2619999999988,703.1219999999994,650.4750000000004,736.7909999999993,712.4580000000024,704.8860000000004,613.619999999999,683.012999999999,694.8839999999982,773.1509999999998,662.6040000000003,3831.101999999998,3976.5149999999985,0.0,15961.221000000005,221.91600000000017,246.39600000000016,581.6549999999997,18515.39999999999,10-05-26-023318,0,0.0012102536942615871,0,0.00316514580669891,0,0.003118088830936089,0,0.0067488301861537425,0,0.014500498280644092,0,0.0020893046793970527,0,0.0028719467458824255,0,8.807152134582275e-06,0,0.0010413612945148754,0,0.013314651618967749,0,0.001493381814591077,0,0.004509751755650826,0,0.00831544179311866,0,0.006798832404339705,0,0.0030547117232687937,0,0.010233173101672821,0,0.0005578497800924342,0,0.0055043615351310915,0,0.010344128332144237,0,0.012116162581418954,1,0.012595667316296522,0,0.0029510390926738017,0,0.002434571072826991,0,0.0,0,0.0009843116737006108,0,0.01880630586045734,0,0.036278254708054736,0,0.0023700753260297025,0,0.001624794238687055,exp1,5,360,1000.0,10
12,340.262999999999,641.2800000000007,714.9359999999997,680.7960000000003,874.473,667.2630000000008,709.857,819.5759999999991,868.4400000000005,740.0670000000009,697.3680000000022,774.6750000000011,780.8099999999995,705.2129999999997,715.2209999999977,820.8089999999993,710.2860000000001,825.4710000000014,724.2900000000009,680.9850000000024,742.9050000000007,4054.0350000000026,4207.305000000002,0.0,16351.337999999996,158.0369999999998,220.884,481.1910000000007,19260.651000000005,10-05-26-023318,0,0.0019794237380623414,0,0.004198708019267555,0,0.0013960813200566136,0,0.00530313041353811,0,0.016002419012079522,0,0.00458347054274319,0,0.002434343815354012,0,0.006232566844817933,0,0.0011386206357035522,0,0.005446855932677158,0,0.0020904224225915535,0,0.00922153701873446,0,0.00024173895782692023,0,0.005187337656953367,0,0.0030774748166542965,0,0.004529529843182195,0,3.319715877417306e-05,0,0.0010727051062081883,0,0.013448893770775183,0,0.012465839501934362,0,0.0056975786193593225,0,0.002847185288124998,0,0.0028481619762901478,0,0.0,0,0.001793606086254701,0,0.0004746496363995656,0,0.0268013151782511,0,0.0032858217536528844,0,0.0011000407364190057,exp1,5,360,1000.0,10
13,361.0110000000013,738.8580000000002,731.6160000000018,820.4639999999999,665.2950000000019,750.9419999999991,707.6279999999988,698.3010000000013,645.8249999999989,620.0130000000008,814.2389999999996,990.9719999999998,689.6940000000013,832.7160000000003,828.4800000000014,758.982,571.1310000000012,662.7690000000002,946.5959999999995,712.262999999999,700.6709999999985,4026.5729999999994,4194.302999999998,0.0,16464.32700000001,166.30800000000045,166.23299999999972,572.4989999999998,19350.015000000003,10-05-26-023318,0,0.0010101926618953372,0,0.003008345192899581,0,0.007565188997081834,0,0.003939296511519974,0,0.008735860859006406,0,0.002666049736506193,0,0.009412236438282096,0,0.00696573683032195,0,0.0019837543028497495,0,0.0034489556016044365,0,0.005424988091519978,0,0.005139105119652654,0,0.003420721950014971,0,0.0013456171877200274,0,0.004491431894779213,0,0.0008902287510919038,0,0.0028177419643299895,0,0.0026368531705204534,0,0.001580553052641931,0,0.016537657734774835,0,0.0012054343636349052,0,3.5203876933731504e-05,0,0.000500177641039129,0,0.0,0,0.0006967234099084507,0,0.014490801216452909,0,0.005976785774609639,0,0.001498253450811421,0,0.001364615608163533,exp1,5,360,1000.0,10
14,415.47899999999936,594.0810000000001,841.5360000000001,748.9800000000014,706.3739999999998,609.4140000000007,914.3279999999996,708.5009999999984,712.6320000000014,602.5920000000006,712.2150000000001,782.3249999999989,711.614999999998,686.3520000000008,711.9599999999991,684.4470000000001,600.485999999999,830.5499999999993,827.3760000000002,885.9930000000004,683.9160000000011,3634.431000000003,3850.754999999999,0.0,16237.62899999999,287.78399999999965,225.53099999999995,469.9499999999998,18698.871000000003,10-05-26-023318,0,0.001151671296668405,0,0.0010824626539903126,0,0.0015820013617531548,0,0.003125757302174126,0,1.9272503636175164e-05,0,0.0014202520108084205,0,0.00027672742432457986,0,0.0027170975565968813,0,0.0061576649550713625,0,0.011780759387255701,0,0.005182018312727937,0,0.007989704166384282,0,0.005772545630705644,0,0.005538158583343972,0,0.003995081372450554,0,0.006950379514913341,0,0.013770318972231466,0,0.0027722140123432326,0,0.010050401063310316,0,0.0032021864273923117,0,0.0038069222502417344,1,0.004425564900056578,1,0.004676678206614576,0,0.0,0,0.0015884285426514544,0,0.017236981912098853,0,0.010298383325138799,0,0.0003851914945844914,0,0.0006052878709501275,exp1,5,360,1000.0,10
15,355.09500000000025,632.259,682.3769999999986,809.2080000000005,801.6989999999987,618.4290000000001,690.9270000000015,813.6270000000004,822.530999999999,765.7169999999987,826.4699999999993,802.9380000000001,829.7040000000015,715.0169999999998,855.7410000000018,881.1180000000004,741.5130000000008,692.3099999999995,935.2710000000006,802.1880000000001,772.6800000000003,4112.132999999999,4313.262000000001,0.0,16978.89,238.6650000000004,174.2430000000004,509.049,19820.270999999993,10-05-26-023318,0,0.0019102784559724417,1,0.009179577516989973,0,0.0029603958354343374,0,0.00620513452463628,0,0.0033927849222007145,0,0.006835066204292223,0,0.003843712153823703,0,0.002329108174976946,0,0.0015283547691910815,0,0.004700865586992703,0,0.0007838212464999772,0,0.004817829828747261,0,0.006689148963446384,0,0.012893874499687374,0,0.0034396984832749666,0,0.004053034701111513,0,0.004163660981467171,0,0.003163114389082816,0,0.017022928795460884,0,0.004707960715395393,0,0.00522020616797228,0,0.0031876984275043263,0,0.0031392308507993683,0,0.0,0,0.0007589269194503978,0,0.0074658989934534015,0,0.022087569345764946,0,0.00047051091312991233,0,0.0018505266151371547,exp1,5,360,1000.0,10
16,352.3620000000001,834.8910000000014,703.2390000000014,889.4399999999987,679.5240000000013,754.1760000000013,754.6350000000002,733.4069999999992,799.2540000000008,631.4939999999988,708.6630000000005,962.706,747.9629999999997,910.4909999999982,684.6929999999975,685.5569999999989,638.2709999999988,712.6769999999997,742.2959999999985,763.2989999999991,671.8889999999992,4168.469999999997,4324.514999999999,0.0,16586.826000000005,213.62099999999964,168.2609999999995,565.9619999999995,19443.381,10-05-26-023318,0,0.005318575588635882,0,0.0007807614729746504,0,0.006744239262499535,0,0.0022490998188872957,0,0.004716739194397107,0,0.0012526781930458364,0,0.005668317393591554,0,3.5059077217181045e-05,0,0.004758999058681629,0,0.0034410643073976843,0,0.0012038682036309423,0,0.017918352152711786,0,0.0015447721239391643,0,0.00405895868928452,0,0.0019630915774079827,0,0.0030289696735384675,0,0.0026729726725554515,0,0.001582892424569049,1,0.019512790925268808,0,0.004185275687187268,0,0.0057548412947350525,0,0.00018968255697632275,0,0.00019548415592379742,0,0.0,0,0.0007612428757357015,0,0.008942885887727209,0,0.0353993420808387,0,0.000732469891213755,0,0.0038086479550817065,exp1,5,360,1000.0,10
17,433.902,660.7169999999987,796.2839999999978,751.2569999999996,746.9669999999987,622.994999999999,846.0569999999989,869.4510000000009,693.6990000000005,738.7380000000012,763.5299999999988,740.6880000000001,714.9299999999985,771.0720000000019,742.1100000000006,839.4360000000015,638.9670000000006,882.5070000000014,720.384,794.2109999999993,652.746000000001,3853.6380000000045,4098.629999999999,0.0,16704.31200000001,344.7540000000004,251.80800000000045,464.7839999999997,19323.080999999995,10-05-26-023318,0,0.004672312708138893,0,0.0019145909113746362,0,0.0024682359964732226,0,0.005856348338785844,0,0.011389814139773746,0,0.0013667277973214154,0,0.0013345634826834873,0,0.002607245498764482,0,0.004535204388063513,0,0.00351874971481142,0,0.0022938181550372083,0,0.016203117576526066,0,0.00502121585226209,0,0.0007091675530879749,0,0.0033931107775467817,0,0.004015842210586595,0,0.006985755095308022,0,0.0014554550662617405,0,0.019307665609335445,0,0.010192333645357099,0,0.0005634392060102078,0,0.0018164858322810007,0,0.0008458955950981784,0,0.0,0,0.001618941284933173,0,0.02430347480402728,0,0.030130854718460442,0,0.00199018390745459,0,0.0039403807332880625,exp1,5,360,1000.0,10
18,350.5769999999993,742.5930000000008,700.7010000000009,878.8289999999997,825.5820000000003,735.0390000000007,789.9210000000003,639.7919999999995,870.3419999999987,624.8400000000001,897.9540000000015,815.5319999999992,875.9099999999999,807.5490000000009,852.255000000001,718.9740000000002,717.8310000000001,676.125,837.3510000000006,644.9400000000023,803.753999999999,4164.932999999997,4369.377000000002,0.0,16919.282999999996,284.1419999999998,257.21999999999935,468.41100000000006,19967.061000000005,10-05-26-023318,0,0.003559048699674827,0,0.002132466764254437,0,0.004093262315119139,0,0.008844342546416722,0,0.003001133106963011,0,0.0023077328904994587,0,0.0055657534676417375,0,0.0004924757731374907,0,0.007406507489817915,0,0.003236592106394376,0,0.006719452409079174,0,0.007349121812086273,0,0.004805278460326939,0,0.001989238515669456,0,0.004657520256638487,0,0.0018961881352004828,0,0.0018854458668170482,0,0.002166938499313431,0,0.013570616162552729,0,0.0066205995655710115,0,0.006499011933214671,0,0.000431367999490867,0,0.0008317535287152011,0,0.0,1,0.002724447745621056,1,0.04528470128984355,0,0.014629501088894437,0,0.00996927432754785,0,0.005242401938816477,exp1,5,360,1000.0,10
19,406.59000000000015,625.4129999999986,859.4099999999999,730.1670000000013,670.9620000000014,639.6029999999992,870.4200000000001,653.0070000000014,701.5440000000017,633.7229999999981,722.9009999999998,713.4480000000021,682.5540000000019,839.0519999999997,716.8379999999997,653.9579999999987,622.0110000000004,750.7199999999993,723.1800000000003,781.2929999999978,649.9770000000008,3824.7090000000007,3958.8269999999975,0.0,16001.43,239.415,326.7180000000008,580.0200000000004,18814.716000000004,10-05-26-023318,0,0.0026106297068404227,0,0.003960173918853921,0,0.00315372744791953,0,0.007881211645565878,0,0.0048544335788283655,0,0.000521403093734496,0,0.0033081727516690307,0,0.003432466753378327,0,0.006816753924154956,0,0.0014168596623024277,0,0.007284373004416811,0,0.003873080622692232,0,0.00327174884301093,0,0.0057775527580698205,0,0.004916943576891264,0,0.00028085787364154347,0,0.003187099586719949,0,0.0020856612656248996,0,0.008098717181757503,0,0.0010658774326650078,0,0.004544786670187845,0,0.001473499382611182,0,0.0018673550235616676,0,0.0,0,0.002150503187228592,0,0.036672238470178226,0,0.0026096151553482716,0,0.0015316207792072933,0,0.005486845054166689,exp1,5,360,1000.0,10
20,331.77599999999984,629.835000000001,649.9440000000013,663.6029999999992,807.4409999999971,597.0420000000013,709.1159999999982,845.3130000000001,684.0239999999976,755.5620000000017,684.0540000000001,757.3589999999967,667.0380000000005,674.0220000000008,678.0839999999989,830.3370000000014,713.498999999998,786.0119999999988,685.1280000000006,657.5159999999996,841.2179999999989,4108.238999999998,4240.347000000003,0.0,15797.156999999996,182.08500000000004,210.71100000000024,497.0400000000009,18785.214,10-05-26-023318,0,0.00012259027676861378,0,0.0038187733653384237,0,0.004858546422289195,0,0.0004269685786233435,0,0.0045539238276296745,0,0.0017869049441903428,0,0.004243381270454261,0,0.001753788802610401,0,0.0005502191205131179,0,0.0020104603487484107,0,0.0002445182089096387,0,0.0015728282689107254,0,0.005312027652304319,0,0.0036924210732830753,0,0.004531266510469312,0,0.0024095578832616094,0,0.0014930448917438166,0,0.0029059096121685224,0,0.005037652993230668,0,0.006609507098488371,0,0.008491240339339207,0,0.0014345166647672658,0,0.0011686459870237365,0,0.0,0,0.0007210128853325781,0,0.026597745585548144,0,0.008822627609468253,0,0.002452196607880097,0,0.003302783958347988,exp1,5,360,1000.0,10
21,349.72499999999945,766.4159999999993,705.366,848.5319999999992,666.1770000000033,754.9830000000002,743.130000000001,686.232,885.867000000002,599.2619999999988,826.9739999999983,910.5510000000032,823.3709999999992,809.6159999999982,836.0819999999985,718.3499999999985,600.2910000000029,765.8940000000002,813.395999999997,670.1820000000007,656.4779999999992,3941.3700000000044,4145.051999999996,0.0,16594.77600000001,185.9459999999999,259.15199999999913,489.0389999999989,19636.304999999997,10-05-26-023318,0,0.00015876655573279774,0,0.00017561727079104528,0,0.0047467420884785005,0,0.00166731510244858,0,0.005252444142720136,0,0.0017391535067135533,0,0.0036518383594297266,0,0.004253051326358337,0,0.00405659234979408,0,0.003894550681149467,0,0.006010050437449288,0,0.0010592975239205882,0,0.0013327977089927223,0,0.001438391433190106,0,0.0035199505927994423,0,0.0006721599604927464,0,0.0008036709401680886,0,0.005740816310035535,0,0.0013038050764724862,0,0.011549708252736601,0,0.007603866948004578,0,0.0008389746609528681,0,0.0005510607924347488,0,0.0,0,0.000701695025226351,0,0.0216700045006748,0,0.024307625826190254,0,0.008348895289618935,0,0.003709870527348308,exp1,5,360,1000.0,10
22,424.5390000000007,656.9189999999999,863.6309999999976,712.1579999999994,660.0269999999982,671.5619999999981,976.3830000000016,790.7429999999986,711.395999999997,632.3700000000008,675.9209999999985,731.6549999999988,697.5299999999988,668.2740000000013,763.635000000002,687.2160000000003,623.2019999999993,696.0930000000008,742.4010000000017,891.5820000000022,616.1910000000007,3834.4829999999965,4026.528000000004,0.0,16243.952999999983,223.48499999999967,272.28600000000006,560.7990000000009,19226.255999999987,10-05-26-023318,0,0.0011577593591875213,0,0.00039716813805670825,0,0.0012066920324589336,0,0.0036689870894983934,0,0.009802482068394569,0,0.0011346309591344639,0,0.0103527007168559,0,0.00842288608458111,0,0.004997868400617972,0,0.010112189067747662,0,0.0013785579765718259,0,0.0015151692962655228,0,0.0022509841217555615,0,0.006667013629377799,0,0.004664699868822619,0,0.008736890598247199,0,0.0017570075670795549,0,0.00418958745523082,0,0.0001475725928821725,0,0.006383816669133985,0,0.005499011045062702,0,0.001030734794568805,0,0.0012419792447760092,0,0.0,0,0.0018203303410280203,0,7.715053061113641e-05,0,0.027796439828478986,0,0.0009886581183287113,0,0.003505561280995051,exp1,5,360,1000.0,10
23,357.4799999999996,598.3380000000016,692.2979999999989,718.023000000001,884.3430000000008,615.3000000000011,778.637999999999,824.2230000000018,894.6510000000017,728.0399999999972,869.9099999999999,688.3260000000009,817.2090000000026,702.9569999999985,867.1110000000008,931.1849999999976,737.9909999999982,931.8810000000012,895.125,720.1889999999985,783.027,4012.796999999997,4183.484999999999,0.0,17192.079000000005,241.4940000000006,193.1880000000001,477.0689999999995,19995.564000000013,10-05-26-023318,0,0.00042123823110370995,0,0.008812076078397485,0,0.0016483901128595546,0,0.011901444839045039,0,0.006727202812004479,0,0.005950510765826478,0,0.00977257219316266,0,0.0013479986322681992,0,0.006290826501961971,0,0.004079733051869594,0,0.00010400174415156616,0,0.007934921833949699,0,0.005348596800812511,0,0.011986884178840557,0,0.005454776302950298,0,0.00250620855671585,0,0.0005378977416097275,0,0.009434713001759909,0,0.0028864545455536683,0,0.0023915789826104705,0,0.004305539610230946,0,0.002553763752427718,0,0.003023292009229378,0,0.0,0,0.0011574580183202898,0,0.007516645378609327,0,0.016887379461521496,0,0.0003249604312066112,0,0.0035657051121213423,exp1,5,360,1000.0,10
24,351.72600000000057,730.9499999999971,696.9300000000039,904.6319999999978,680.7870000000003,783.0060000000012,747.3119999999981,806.7299999999996,676.0470000000023,604.4670000000006,851.0280000000021,839.7869999999966,698.7509999999966,819.5249999999978,763.0830000000024,688.1160000000054,611.8590000000004,665.405999999999,655.9049999999988,647.2710000000006,606.101999999999,4018.0679999999993,4184.298000000001,0.0,16103.688000000016,257.5050000000001,183.9629999999997,606.2999999999993,18993.441,10-05-26-023318,0,0.0062749967666950734,0,0.002655726979234635,0,0.010189042749236016,0,0.002969715044916471,0,0.006213007704807039,0,0.0025348664194230486,0,0.003442831672483604,1,0.009492018408380626,0,0.00493468051858284,0,0.005789864187533578,0,0.006669494523753067,0,0.0015589245078923009,0,0.004493891896932278,0,0.012980087408718255,0,0.007914192343354026,0,0.004315925211061333,0,0.0011518066180070952,0,0.004889976732864121,0,0.0006465218060625888,0,0.009501941634915106,0,0.0017791943020219747,0,0.0006180525712303764,0,0.0008627129078475348,0,0.0,0,0.0009089793090449882,0,0.004295585352399378,0,0.007433630544179559,0,0.0016895897209726896,0,0.003942830545165366,exp1,5,360,1000.0,10
