round,namespace,pod_name,container_name,joules,exp,K,Z,sigma_ed,sigma_iid,timestamp,anomaly_score
13,client1,maurits-dijk-dd4ae495client11-6fr6s,sidecar,764.5019999999995,exp1,5,360,1000.0,10,09-05-26-104246,0.06465293800009297
11,client1,maurits-dijk-fa9221f4client11-s6cwx,hfl-train,900.8190000000012,exp1,5,360,1000.0,10,11-05-26-002038,0.05525088328447225
11,client1,maurits-dijk-fa9221f4client11-s6cwx,hfl-train-model,880.2810000000009,exp1,5,360,1000.0,10,11-05-26-002038,0.05749358983397426
17,client1,maurits-dijk-fa9221f4client11-s6cwx,sidecar,800.6579999999976,exp1,5,360,1000.0,10,11-05-26-002038,0.07403232504586693
20,client10,client10-694b6b97b4-69vdb,client10,1001.688,exp1,5,360,1000.0,10,09-05-26-104246,0.049027687805539316
20,client10,client10-694b6b97b4-69vdb,linkerd-proxy,1001.5949999999992,exp1,5,360,1000.0,10,09-05-26-104246,0.04903681879058683
3,client10,client10-694b6b97b4-69vdb,sidecar,908.8949999999996,exp1,5,360,1000.0,10,09-05-26-104246,0.049238695046198516
6,client10,client10-694b6b97b4-vkc6w,client10,896.1329999999998,exp1,5,360,1000.0,10,10-05-26-023318,0.03769111312661255
6,client10,client10-694b6b97b4-vkc6w,linkerd-proxy,896.2200000000003,exp1,5,360,1000.0,10,10-05-26-023318,0.03774431435490494
6,client10,client10-694b6b97b4-vkc6w,sidecar,893.781,exp1,5,360,1000.0,10,10-05-26-023318,0.037621250775121406
6,client10,client10-694b6b97b4-xgfkv,client10,948.4950000000008,exp1,5,360,1000.0,10,11-05-26-002038,0.03778428258769986
6,client10,client10-694b6b97b4-xgfkv,linkerd-proxy,948.4800000000004,exp1,5,360,1000.0,10,11-05-26-002038,0.037812404230631425
1,client10,client10-694b6b97b4-xgfkv,sidecar,864.231,exp1,5,360,1000.0,10,11-05-26-002038,0.044666430006599755
16,client11,client11-565c48c7c7-fql9l,client11,1035.300000000001,exp1,5,360,1000.0,10,11-05-26-002038,0.06041378409057929
16,client11,client11-565c48c7c7-fql9l,linkerd-proxy,1035.2339999999986,exp1,5,360,1000.0,10,11-05-26-002038,0.06045069350860735
4,client11,client11-565c48c7c7-fql9l,sidecar,541.6500000000001,exp1,5,360,1000.0,10,11-05-26-002038,0.045437525398271894
2,client11,client11-565c48c7c7-j6qpk,client11,931.0890000000002,exp1,5,360,1000.0,10,09-05-26-104246,0.046624095251802056
2,client11,client11-565c48c7c7-j6qpk,linkerd-proxy,930.903,exp1,5,360,1000.0,10,09-05-26-104246,0.046629428888298324
14,client11,client11-565c48c7c7-j6qpk,sidecar,547.3109999999997,exp1,5,360,1000.0,10,09-05-26-104246,0.03435039001800272
7,client11,client11-565c48c7c7-kcfgk,client11,916.2090000000009,exp1,5,360,1000.0,10,10-05-26-023318,0.03344723404806832
7,client11,client11-565c48c7c7-kcfgk,linkerd-proxy,915.9630000000006,exp1,5,360,1000.0,10,10-05-26-023318,0.0334364861648169
7,client11,client11-565c48c7c7-kcfgk,sidecar,914.505,exp1,5,360,1000.0,10,10-05-26-023318,0.03345523144764179
23,client12,client12-79bc8d5846-cfczd,client12,884.3430000000008,exp1,5,360,1000.0,10,10-05-26-023318,0.031402738380841344
23,client12,client12-79bc8d5846-cfczd,linkerd-proxy,884.3369999999995,exp1,5,360,1000.0,10,10-05-26-023318,0.03143783718117549
23,client12,client12-79bc8d5846-cfczd,sidecar,882.5790000000015,exp1,5,360,1000.0,10,10-05-26-023318,0.03150669344704715
1,client12,client12-79bc8d5846-ntshj,client12,843.006,exp1,5,360,1000.0,10,09-05-26-104246,0.03485854118339815
1,client12,client12-79bc8d5846-ntshj,linkerd-proxy,843.081,exp1,5,360,1000.0,10,09-05-26-104246,0.03488723221218756
1,client12,client12-79bc8d5846-ntshj,sidecar,840.7529999999999,exp1,5,360,1000.0,10,09-05-26-104246,0.03497108035965521
19,client12,client12-79bc8d5846-sznfd,client12,995.8319999999984,exp1,5,360,1000.0,10,11-05-26-002038,0.06258742978558496
19,client12,client12-79bc8d5846-sznfd,linkerd-proxy,995.6789999999984,exp1,5,360,1000.0,10,11-05-26-002038,0.06259305435994217
19,client12,client12-79bc8d5846-sznfd,sidecar,832.8869999999988,exp1,5,360,1000.0,10,11-05-26-002038,0.053518503154252856
22,client13,client13-7bf86f4f87-9g4ms,client13,833.4570000000003,exp1,5,360,1000.0,10,09-05-26-104246,0.04448251651227697
22,client13,client13-7bf86f4f87-9g4ms,linkerd-proxy,828.9210000000003,exp1,5,360,1000.0,10,09-05-26-104246,0.044419005858541055
22,client13,client13-7bf86f4f87-9g4ms,sidecar,797.3130000000001,exp1,5,360,1000.0,10,09-05-26-104246,0.06709528507920806
3,client13,client13-7bf86f4f87-q5hfz,client13,799.623,exp1,5,360,1000.0,10,11-05-26-002038,0.0349426951644366
3,client13,client13-7bf86f4f87-q5hfz,linkerd-proxy,795.7080000000001,exp1,5,360,1000.0,10,11-05-26-002038,0.035128275992915764
11,client13,client13-7bf86f4f87-q5hfz,sidecar,780.4800000000005,exp1,5,360,1000.0,10,11-05-26-002038,0.04630512853893462
24,client13,client13-7bf86f4f87-wqrzp,client13,783.0060000000012,exp1,5,360,1000.0,10,10-05-26-023318,0.03016129907897691
24,client13,client13-7bf86f4f87-wqrzp,linkerd-proxy,778.8120000000054,exp1,5,360,1000.0,10,10-05-26-023318,0.030236851869795467
8,client13,client13-7bf86f4f87-wqrzp,sidecar,415.71000000000095,exp1,5,360,1000.0,10,10-05-26-023318,0.05841754515332956
24,client13,maurits-dijk-7a1c376dclient131-rzr2h,hfl-train,806.5169999999998,exp1,5,360,1000.0,10,10-05-26-023318,0.028663729935392512
24,client13,maurits-dijk-7a1c376dclient131-rzr2h,hfl-train-model,775.4009999999998,exp1,5,360,1000.0,10,10-05-26-023318,0.030270600314818874
2,client13,maurits-dijk-7a1c376dclient131-rzr2h,sidecar,673.3889999999999,exp1,5,360,1000.0,10,10-05-26-023318,0.051519816002163904
22,client13,maurits-dijk-dd4ae495client131-hwk27,hfl-train,855.7620000000006,exp1,5,360,1000.0,10,09-05-26-104246,0.04262130255213861
22,client13,maurits-dijk-dd4ae495client131-hwk27,hfl-train-model,825.7830000000013,exp1,5,360,1000.0,10,09-05-26-104246,0.04458708069238704
22,client13,maurits-dijk-dd4ae495client131-hwk27,sidecar,793.9410000000007,exp1,5,360,1000.0,10,09-05-26-104246,0.10776781708890493
3,client13,maurits-dijk-fa9221f4client131-869dm,hfl-train,823.3590000000004,exp1,5,360,1000.0,10,11-05-26-002038,0.03401562011006795
3,client13,maurits-dijk-fa9221f4client131-869dm,hfl-train-model,792.3029999999999,exp1,5,360,1000.0,10,11-05-26-002038,0.03520003085648893
5,client13,maurits-dijk-fa9221f4client131-869dm,sidecar,397.5029999999993,exp1,5,360,1000.0,10,11-05-26-002038,0.06230139696376333
22,client14,client14-856b5b5576-nk8cl,client14,976.3830000000016,exp1,5,360,1000.0,10,10-05-26-023318,0.050864856557988614
22,client14,client14-856b5b5576-nk8cl,linkerd-proxy,976.0380000000004,exp1,5,360,1000.0,10,10-05-26-023318,0.05084899183220848
22,client14,client14-856b5b5576-nk8cl,sidecar,974.2109999999992,exp1,5,360,1000.0,10,10-05-26-023318,0.05086869757657436
6,client14,client14-856b5b5576-wsxfs,client14,938.5920000000006,exp1,5,360,1000.0,10,09-05-26-104246,0.04948882767223459
6,client14,client14-856b5b5576-wsxfs,linkerd-proxy,938.2949999999992,exp1,5,360,1000.0,10,09-05-26-104246,0.04949198193973575
23,client14,client14-856b5b5576-wsxfs,sidecar,870.9840000000004,exp1,5,360,1000.0,10,09-05-26-104246,0.037356044663479
23,client14,client14-856b5b5576-x4rlt,client14,903.119999999999,exp1,5,360,1000.0,10,11-05-26-002038,0.03886622535194284
23,client14,client14-856b5b5576-x4rlt,linkerd-proxy,903.015000000003,exp1,5,360,1000.0,10,11-05-26-002038,0.03891599031470391
23,client14,client14-856b5b5576-x4rlt,sidecar,901.1910000000024,exp1,5,360,1000.0,10,11-05-26-002038,0.040927736930254976
13,client15,client15-79c969ddf-lmzwp,client15,926.2380000000012,exp1,5,360,1000.0,10,11-05-26-002038,0.04824782959880672
13,client15,client15-79c969ddf-lmzwp,linkerd-proxy,925.9170000000012,exp1,5,360,1000.0,10,11-05-26-002038,0.048253016490263284
13,client15,client15-79c969ddf-lmzwp,sidecar,924.4559999999984,exp1,5,360,1000.0,10,11-05-26-002038,0.054311958345168526
6,client15,client15-79c969ddf-lxj5n,client15,895.4430000000002,exp1,5,360,1000.0,10,10-05-26-023318,0.03566214051621741
6,client15,client15-79c969ddf-lxj5n,linkerd-proxy,895.1249999999991,exp1,5,360,1000.0,10,10-05-26-023318,0.03565959282374245
6,client15,client15-79c969ddf-lxj5n,sidecar,893.7839999999997,exp1,5,360,1000.0,10,10-05-26-023318,0.036088649857025895
6,client15,client15-79c969ddf-m4scl,client15,867.201,exp1,5,360,1000.0,10,09-05-26-104246,0.03003783112207578
6,client15,client15-79c969ddf-m4scl,linkerd-proxy,866.8770000000004,exp1,5,360,1000.0,10,09-05-26-104246,0.030017100093674698
6,client15,client15-79c969ddf-m4scl,sidecar,865.2570000000005,exp1,5,360,1000.0,10,09-05-26-104246,0.030327169672280302
7,client16,client16-6dc7f87f54-69klp,client16,889.0620000000008,exp1,5,360,1000.0,10,09-05-26-104246,0.03534270686437188
7,client16,client16-6dc7f87f54-69klp,linkerd-proxy,889.0320000000002,exp1,5,360,1000.0,10,09-05-26-104246,0.03536697550421125
7,client16,client16-6dc7f87f54-69klp,sidecar,886.7759999999998,exp1,5,360,1000.0,10,09-05-26-104246,0.035401998980622906
8,client16,client16-6dc7f87f54-h762f,client16,895.527,exp1,5,360,1000.0,10,11-05-26-002038,0.0335052373454392
8,client16,client16-6dc7f87f54-h762f,linkerd-proxy,895.2930000000006,exp1,5,360,1000.0,10,11-05-26-002038,0.033511517971075794
8,client16,client16-6dc7f87f54-h762f,sidecar,893.7750000000005,exp1,5,360,1000.0,10,11-05-26-002038,0.033613804023178956
23,client16,client16-6dc7f87f54-vrzjd,client16,894.6510000000017,exp1,5,360,1000.0,10,10-05-26-023318,0.037016007414707675
23,client16,client16-6dc7f87f54-vrzjd,linkerd-proxy,894.5159999999996,exp1,5,360,1000.0,10,10-05-26-023318,0.03702363913928505
23,client16,client16-6dc7f87f54-vrzjd,sidecar,892.0499999999993,exp1,5,360,1000.0,10,10-05-26-023318,0.0370118653596406
6,client17,client17-69b85b5ccf-622r9,client17,862.902000000001,exp1,5,360,1000.0,10,10-05-26-023318,0.05327750637043269
6,client17,client17-69b85b5ccf-622r9,linkerd-proxy,859.1310000000012,exp1,5,360,1000.0,10,10-05-26-023318,0.05316590983566799
3,client17,client17-69b85b5ccf-622r9,sidecar,456.444,exp1,5,360,1000.0,10,10-05-26-023318,0.04651810031690126
13,client17,client17-69b85b5ccf-84td9,client17,807.0959999999995,exp1,5,360,1000.0,10,11-05-26-002038,0.03533209620662511
13,client17,client17-69b85b5ccf-84td9,linkerd-proxy,802.9319999999989,exp1,5,360,1000.0,10,11-05-26-002038,0.03538049392722101
21,client17,client17-69b85b5ccf-84td9,sidecar,740.7240000000002,exp1,5,360,1000.0,10,11-05-26-002038,0.0448134259644877
24,client17,client17-69b85b5ccf-b782b,client17,820.8359999999993,exp1,5,360,1000.0,10,09-05-26-104246,0.03901197365054354
24,client17,client17-69b85b5ccf-b782b,linkerd-proxy,816.7500000000036,exp1,5,360,1000.0,10,09-05-26-104246,0.03893139965170947
24,client17,client17-69b85b5ccf-b782b,sidecar,730.2659999999996,exp1,5,360,1000.0,10,09-05-26-104246,0.04508220064430696
6,client17,maurits-dijk-7a1c376dclient171-qwdvm,hfl-train,875.5919999999996,exp1,5,360,1000.0,10,10-05-26-023318,0.051202476392064794
6,client17,maurits-dijk-7a1c376dclient171-qwdvm,hfl-train-model,855.8729999999996,exp1,5,360,1000.0,10,10-05-26-023318,0.05350639666598592
1,client17,maurits-dijk-7a1c376dclient171-qwdvm,sidecar,681.0960000000001,exp1,5,360,1000.0,10,10-05-26-023318,0.05361927361216623
24,client17,maurits-dijk-dd4ae495client171-7v2qr,hfl-train,841.5719999999965,exp1,5,360,1000.0,10,09-05-26-104246,0.03926548963249965
24,client17,maurits-dijk-dd4ae495client171-7v2qr,hfl-train-model,813.4650000000001,exp1,5,360,1000.0,10,09-05-26-104246,0.039105554143922916
24,client17,maurits-dijk-dd4ae495client171-7v2qr,sidecar,814.7519999999986,exp1,5,360,1000.0,10,09-05-26-104246,0.059172233865952995
13,client17,maurits-dijk-fa9221f4client171-rfgf7,hfl-train,822.6689999999999,exp1,5,360,1000.0,10,11-05-26-002038,0.03412393921638651
13,client17,maurits-dijk-fa9221f4client171-rfgf7,hfl-train-model,800.3670000000002,exp1,5,360,1000.0,10,11-05-26-002038,0.03556172192819215
13,client17,maurits-dijk-fa9221f4client171-rfgf7,sidecar,724.5360000000001,exp1,5,360,1000.0,10,11-05-26-002038,0.0608272702306919
2,client18,client18-69db77c748-bqmqc,client18,915.6719999999996,exp1,5,360,1000.0,10,09-05-26-104246,0.04010225863960162
2,client18,client18-69db77c748-bqmqc,linkerd-proxy,915.327,exp1,5,360,1000.0,10,09-05-26-104246,0.04007006741169236
2,client18,client18-69db77c748-bqmqc,sidecar,913.7009999999998,exp1,5,360,1000.0,10,09-05-26-104246,0.040099127620186414
0,client18,client18-69db77c748-rh8rq,client18,923.448,exp1,5,360,1000.0,10,11-05-26-002038,0.040241135402103806
0,client18,client18-69db77c748-rh8rq,linkerd-proxy,923.115,exp1,5,360,1000.0,10,11-05-26-002038,0.04021138776129374
0,client18,client18-69db77c748-rh8rq,sidecar,921.672,exp1,5,360,1000.0,10,11-05-26-002038,0.04029577498943701
10,client18,client18-69db77c748-z54m7,client18,909.6660000000002,exp1,5,360,1000.0,10,10-05-26-023318,0.03834956492259395
10,client18,client18-69db77c748-z54m7,linkerd-proxy,909.531,exp1,5,360,1000.0,10,10-05-26-023318,0.03835628643483882
10,client18,client18-69db77c748-z54m7,sidecar,907.9140000000008,exp1,5,360,1000.0,10,10-05-26-023318,0.038406542354058465
13,client19,client19-56fccdb4d9-2j9sl,client19,990.9719999999998,exp1,5,360,1000.0,10,10-05-26-023318,0.04861617542300692
13,client19,client19-56fccdb4d9-2j9sl,linkerd-proxy,990.7110000000011,exp1,5,360,1000.0,10,10-05-26-023318,0.048597430717534584
13,client19,client19-56fccdb4d9-2j9sl,sidecar,989.0100000000002,exp1,5,360,1000.0,10,10-05-26-023318,0.04863057242900137
19,client19,client19-56fccdb4d9-h65n7,client19,986.8829999999998,exp1,5,360,1000.0,10,09-05-26-104246,0.055520284376173484
19,client19,client19-56fccdb4d9-h65n7,linkerd-proxy,986.8320000000004,exp1,5,360,1000.0,10,09-05-26-104246,0.05556112674130523
19,client19,client19-56fccdb4d9-h65n7,sidecar,985.1759999999996,exp1,5,360,1000.0,10,09-05-26-104246,0.055615761275981834
3,client19,client19-56fccdb4d9-tw48f,client19,921.561,exp1,5,360,1000.0,10,11-05-26-002038,0.04301544796695561
3,client19,client19-56fccdb4d9-tw48f,linkerd-proxy,921.2489999999998,exp1,5,360,1000.0,10,11-05-26-002038,0.042981802111574874
3,client19,client19-56fccdb4d9-tw48f,sidecar,919.6020000000004,exp1,5,360,1000.0,10,11-05-26-002038,0.04304122170815258
7,client2,client2-86cd6d8cf7-78snb,client2,942.9720000000008,exp1,5,360,1000.0,10,10-05-26-023318,0.049168146727011336
7,client2,client2-86cd6d8cf7-78snb,linkerd-proxy,942.7230000000008,exp1,5,360,1000.0,10,10-05-26-023318,0.049157948491725195
7,client2,client2-86cd6d8cf7-78snb,sidecar,941.0429999999996,exp1,5,360,1000.0,10,10-05-26-023318,0.049197529364731624
10,client2,client2-86cd6d8cf7-7whkq,client2,925.3199999999996,exp1,5,360,1000.0,10,09-05-26-104246,0.04520717054690185
10,client2,client2-86cd6d8cf7-7whkq,linkerd-proxy,925.1219999999994,exp1,5,360,1000.0,10,09-05-26-104246,0.045201604952242874
10,client2,client2-86cd6d8cf7-7whkq,sidecar,923.5110000000004,exp1,5,360,1000.0,10,09-05-26-104246,0.04523682537408749
14,client2,client2-86cd6d8cf7-p7zzz,client2,970.8510000000006,exp1,5,360,1000.0,10,11-05-26-002038,0.04699886088262001
14,client2,client2-86cd6d8cf7-p7zzz,linkerd-proxy,970.9230000000008,exp1,5,360,1000.0,10,11-05-26-002038,0.04705944367661796
14,client2,client2-86cd6d8cf7-p7zzz,sidecar,969.0870000000014,exp1,5,360,1000.0,10,11-05-26-002038,0.04705847738161981
2,client20,client20-65f8864f77-bzlnr,client20,962.2020000000002,exp1,5,360,1000.0,10,10-05-26-023318,0.04582028611433364
2,client20,client20-65f8864f77-bzlnr,linkerd-proxy,961.9920000000002,exp1,5,360,1000.0,10,10-05-26-023318,0.045822625847314
16,client20,client20-65f8864f77-bzlnr,sidecar,908.7810000000007,exp1,5,360,1000.0,10,10-05-26-023318,0.043533057626606586
12,client20,client20-65f8864f77-pwjcf,client20,949.812,exp1,5,360,1000.0,10,11-05-26-002038,0.05493608908726219
12,client20,client20-65f8864f77-pwjcf,linkerd-proxy,949.6409999999996,exp1,5,360,1000.0,10,11-05-26-002038,0.054960052462313
12,client20,client20-65f8864f77-pwjcf,sidecar,947.8230000000004,exp1,5,360,1000.0,10,11-05-26-002038,0.05497315498135549
8,client20,client20-65f8864f77-tnbxh,client20,915.678,exp1,5,360,1000.0,10,09-05-26-104246,0.04254502691154777
8,client20,client20-65f8864f77-tnbxh,linkerd-proxy,915.4050000000008,exp1,5,360,1000.0,10,09-05-26-104246,0.042527430390969956
8,client20,client20-65f8864f77-tnbxh,sidecar,913.8089999999992,exp1,5,360,1000.0,10,09-05-26-104246,0.04256721647595349
4,client3,client3-58c68898cd-c5cxx,client3,870.2339999999995,exp1,5,360,1000.0,10,10-05-26-023318,0.029237238900903517
4,client3,client3-58c68898cd-c5cxx,linkerd-proxy,870.1589999999997,exp1,5,360,1000.0,10,10-05-26-023318,0.029232845776331395
4,client3,client3-58c68898cd-c5cxx,sidecar,867.768,exp1,5,360,1000.0,10,10-05-26-023318,0.029273537391416
12,client3,client3-58c68898cd-f6n96,client3,909.887999999999,exp1,5,360,1000.0,10,09-05-26-104246,0.041160790664068386
12,client3,client3-58c68898cd-f6n96,linkerd-proxy,909.6299999999992,exp1,5,360,1000.0,10,09-05-26-104246,0.04112094965906385
12,client3,client3-58c68898cd-f6n96,sidecar,907.7340000000004,exp1,5,360,1000.0,10,09-05-26-104246,0.041251048565743575
14,client3,client3-58c68898cd-t5gb7,client3,923.2080000000004,exp1,5,360,1000.0,10,11-05-26-002038,0.048773753172328044
14,client3,client3-58c68898cd-t5gb7,linkerd-proxy,923.222999999998,exp1,5,360,1000.0,10,11-05-26-002038,0.04877515900408552
14,client3,client3-58c68898cd-t5gb7,sidecar,920.6039999999994,exp1,5,360,1000.0,10,11-05-26-002038,0.048819646219814855
23,client4,client4-744474fb99-jdsvp,client4,931.1849999999976,exp1,5,360,1000.0,10,10-05-26-023318,0.0462750187059639
23,client4,client4-744474fb99-jdsvp,linkerd-proxy,931.2750000000016,exp1,5,360,1000.0,10,10-05-26-023318,0.046318741026372345
23,client4,client4-744474fb99-jdsvp,sidecar,928.6949999999996,exp1,5,360,1000.0,10,10-05-26-023318,0.046337190119426525
12,client4,client4-744474fb99-qj9b5,client4,912.3180000000012,exp1,5,360,1000.0,10,09-05-26-104246,0.038533969459922573
12,client4,client4-744474fb99-qj9b5,linkerd-proxy,912.2729999999992,exp1,5,360,1000.0,10,09-05-26-104246,0.03855297321749346
12,client4,client4-744474fb99-qj9b5,sidecar,909.8850000000002,exp1,5,360,1000.0,10,09-05-26-104246,0.0385933884110502
13,client4,client4-744474fb99-s8hhm,client4,947.2379999999994,exp1,5,360,1000.0,10,11-05-26-002038,0.04791760657401434
13,client4,client4-744474fb99-s8hhm,linkerd-proxy,947.1629999999986,exp1,5,360,1000.0,10,11-05-26-002038,0.047919125281930014
13,client4,client4-744474fb99-s8hhm,sidecar,944.7209999999995,exp1,5,360,1000.0,10,11-05-26-002038,0.047999614275804015
9,client5,client5-7d5ff7f8b4-c4kqr,client5,781.6049999999996,exp1,5,360,1000.0,10,10-05-26-023318,0.036159588053139013
9,client5,client5-7d5ff7f8b4-c4kqr,linkerd-proxy,779.3249999999998,exp1,5,360,1000.0,10,10-05-26-023318,0.036597830926542146
5,client5,client5-7d5ff7f8b4-c4kqr,sidecar,460.9170000000004,exp1,5,360,1000.0,10,10-05-26-023318,0.04252895446963656
24,client5,client5-7d5ff7f8b4-pkfgc,client5,862.0529999999999,exp1,5,360,1000.0,10,09-05-26-104246,0.04827196765387398
24,client5,client5-7d5ff7f8b4-pkfgc,linkerd-proxy,859.8300000000054,exp1,5,360,1000.0,10,09-05-26-104246,0.04867612917391445
24,client5,client5-7d5ff7f8b4-pkfgc,sidecar,806.0820000000003,exp1,5,360,1000.0,10,09-05-26-104246,0.06654791062867585
8,client5,client5-7d5ff7f8b4-rcp68,client5,808.8690000000006,exp1,5,360,1000.0,10,11-05-26-002038,0.04152424455922871
8,client5,client5-7d5ff7f8b4-rcp68,linkerd-proxy,806.5259999999998,exp1,5,360,1000.0,10,11-05-26-002038,0.04184709064699785
19,client5,client5-7d5ff7f8b4-rcp68,sidecar,704.8320000000003,exp1,5,360,1000.0,10,11-05-26-002038,0.04795150736574649
9,client5,maurits-dijk-7a1c376dclient51-lg9l9,hfl-train,799.0200000000004,exp1,5,360,1000.0,10,10-05-26-023318,0.03534701689917813
9,client5,maurits-dijk-7a1c376dclient51-lg9l9,hfl-train-model,776.8199999999997,exp1,5,360,1000.0,10,10-05-26-023318,0.03665147297261506
23,client5,maurits-dijk-7a1c376dclient51-lg9l9,sidecar,726.960000000001,exp1,5,360,1000.0,10,10-05-26-023318,0.04154522570220934
24,client5,maurits-dijk-dd4ae495client51-jw25h,hfl-train,878.6909999999989,exp1,5,360,1000.0,10,09-05-26-104246,0.0469515474774472
24,client5,maurits-dijk-dd4ae495client51-jw25h,hfl-train-model,857.390999999996,exp1,5,360,1000.0,10,09-05-26-104246,0.0487725737731467
24,client5,maurits-dijk-dd4ae495client51-jw25h,sidecar,786.4050000000025,exp1,5,360,1000.0,10,09-05-26-104246,0.0597414817297279
8,client5,maurits-dijk-fa9221f4client51-jv9vj,hfl-train,825.7709999999988,exp1,5,360,1000.0,10,11-05-26-002038,0.04018568451602153
