Round,ClientID,ClientAccuracy,ClientTrainingTime,K,Z,sigma_ed,sigma_iid,timestamp
22,client13,0.6190687854206023,4246.691593900323,5,60,1000.0,10,02-03-26-222653
22,client1,0.7281653156753054,3563.9020469971,5,60,1000.0,10,02-03-26-222653
22,client9,0.688126709206928,3628.070446895436,5,60,1000.0,10,02-03-26-222653
23,client5,0.6362489969047346,3642.7757861092687,5,60,1000.0,10,02-03-26-222653
23,client17,0.7099298124496606,3357.060872018337,5,60,1000.0,10,02-03-26-222653
23,client13,0.4306034003778197,4359.795917989686,5,60,1000.0,10,02-03-26-222653
23,client1,0.7513414773375956,3384.0558000374585,5,60,1000.0,10,02-03-26-222653
23,client9,0.6669325432999088,3278.1158639118075,5,60,1000.0,10,02-03-26-222653
24,client5,0.5728533761320647,3717.1436538919806,5,60,1000.0,10,02-03-26-222653
24,client17,0.7026809342998505,3174.66009198688,5,60,1000.0,10,02-03-26-222653
24,client13,0.41960217801978,4398.055823985487,5,60,1000.0,10,02-03-26-222653
24,client1,0.6770179244205959,3330.483014928177,5,60,1000.0,10,02-03-26-222653
24,client9,0.6443710118505014,3828.633138909936,5,60,1000.0,10,02-03-26-222653
0,client5,0.1182602444284687,1238.324617035687,5,190,1000.0,10,03-03-26-030710
0,client17,0.1151685393258427,1316.516380989924,5,190,1000.0,10,03-03-26-030710
0,client13,0.1536532951289398,1496.4516418986022,5,190,1000.0,10,03-03-26-030710
0,client1,0.1558834657586076,1130.7839930523187,5,190,1000.0,10,03-03-26-030710
0,client9,0.1165399927614911,1285.8100801240653,5,190,1000.0,10,03-03-26-030710
1,client5,0.1879942487419122,1254.0649769362062,5,190,1000.0,10,03-03-26-030710
1,client17,0.175561797752809,1158.318301895633,5,190,1000.0,10,03-03-26-030710
1,client13,0.1729942693409742,1654.0314957965163,5,190,1000.0,10,03-03-26-030710
1,client1,0.1259931895573212,1103.547676000744,5,190,1000.0,10,03-03-26-030710
1,client9,0.1498371335504886,1174.9575049616396,5,190,1000.0,10,03-03-26-030710
2,client5,0.2602444284687275,1246.5688118245453,5,190,1000.0,10,03-03-26-030710
2,client17,0.2570224719101123,1117.33366898261,5,190,1000.0,10,03-03-26-030710
2,client13,0.1640401146131805,1399.2646120022982,5,190,1000.0,10,03-03-26-030710
2,client1,0.2183125236473704,1054.8041290603578,5,190,1000.0,10,03-03-26-030710
2,client9,0.2196887441187115,1044.420399935916,5,190,1000.0,10,03-03-26-030710
3,client5,0.3227893601725377,1248.1516550760716,5,190,1000.0,10,03-03-26-030710
3,client17,0.3311095505617977,1089.2306049354374,5,190,1000.0,10,03-03-26-030710
3,client13,0.3212750716332378,1378.3031362108886,5,190,1000.0,10,03-03-26-030710
3,client1,0.2273931138857359,1049.2058610543609,5,190,1000.0,10,03-03-26-030710
3,client9,0.3297140788997466,1072.5990319624543,5,190,1000.0,10,03-03-26-030710
4,client5,0.3705966930265996,1188.1383589934558,5,190,1000.0,10,03-03-26-030710
4,client17,0.3764044943820224,1165.6966269947588,5,190,1000.0,10,03-03-26-030710
4,client13,0.3585243553008596,1396.6591251082718,5,190,1000.0,10,03-03-26-030710
4,client1,0.2958758986000757,1114.488824037835,5,190,1000.0,10,03-03-26-030710
4,client9,0.3868982989504162,1070.261836051941,5,190,1000.0,10,03-03-26-030710
5,client5,0.4518332135154565,1169.4343120325357,5,190,1000.0,10,03-03-26-030710
5,client17,0.4691011235955056,1081.0408690012991,5,190,1000.0,10,03-03-26-030710
5,client13,0.4566618911174785,1437.2413789387792,5,190,1000.0,10,03-03-26-030710
5,client1,0.4021944759742716,1122.3895479924977,5,190,1000.0,10,03-03-26-030710
5,client9,0.5001809627216793,1119.3998560775071,5,190,1000.0,10,03-03-26-030710
6,client5,0.5528396836808052,1213.2728239521384,5,190,1000.0,10,03-03-26-030710
6,client17,0.4662921348314606,1088.1270209793,5,190,1000.0,10,03-03-26-030710
6,client13,0.4964183381088825,1387.1981990523636,5,190,1000.0,10,03-03-26-030710
6,client1,0.4400302686341278,1076.8271801061928,5,190,1000.0,10,03-03-26-030710
6,client9,0.4871516467607673,1192.8934690076858,5,190,1000.0,10,03-03-26-030710
7,client5,0.5639827462257369,1247.1212830860168,5,190,1000.0,10,03-03-26-030710
7,client17,0.5284410112359551,1064.1217071097344,5,190,1000.0,10,03-03-26-030710
7,client13,0.5393982808022922,1406.4086170401424,5,190,1000.0,10,03-03-26-030710
7,client1,0.5073779795686719,1083.8190470822155,5,190,1000.0,10,03-03-26-030710
7,client9,0.6196163590300399,1066.8988898396492,5,190,1000.0,10,03-03-26-030710
8,client5,0.5704529115744069,1258.442211896181,5,190,1000.0,10,03-03-26-030710
8,client17,0.5825140449438202,1104.5983890071511,5,190,1000.0,10,03-03-26-030710
8,client13,0.5619627507163324,1457.276611123234,5,190,1000.0,10,03-03-26-030710
8,client1,0.5395384033295497,1119.529217015952,5,190,1000.0,10,03-03-26-030710
8,client9,0.6156351791530945,1120.1213439926505,5,190,1000.0,10,03-03-26-030710
9,client5,0.5657800143781452,1222.5775909610093,5,190,1000.0,10,03-03-26-030710
9,client17,0.6123595505617978,1081.997262081131,5,190,1000.0,10,03-03-26-030710
9,client13,0.6361031518624641,1400.5351869855076,5,190,1000.0,10,03-03-26-030710
9,client1,0.6371547483919788,1158.191679045558,5,190,1000.0,10,03-03-26-030710
9,client9,0.5859572927976837,1245.1832629740238,5,190,1000.0,10,03-03-26-030710
10,client5,0.6056793673616103,1172.6632590871304,5,190,1000.0,10,03-03-26-030710
10,client17,0.6372893258426966,1126.6329369973391,5,190,1000.0,10,03-03-26-030710
10,client13,0.6457736389684814,1394.5949128828945,5,190,1000.0,10,03-03-26-030710
10,client1,0.6651532349602725,1195.9273249376563,5,190,1000.0,10,03-03-26-030710
10,client9,0.6514657980456026,1112.5214979983866,5,190,1000.0,10,03-03-26-030710
11,client5,0.6401869158878505,1239.2368249129504,5,190,1000.0,10,03-03-26-030710
11,client17,0.648876404494382,1188.9236690476537,5,190,1000.0,10,03-03-26-030710
11,client13,0.6772922636103151,1404.779644915834,5,190,1000.0,10,03-03-26-030710
11,client1,0.6708286038592508,1067.4558479804546,5,190,1000.0,10,03-03-26-030710
11,client9,0.50271444082519,1037.6189318485558,5,190,1000.0,10,03-03-26-030710
12,client5,0.5826743350107836,1169.7394140064716,5,190,1000.0,10,03-03-26-030710
12,client17,0.5814606741573034,1060.8097701333463,5,190,1000.0,10,03-03-26-030710
12,client13,0.5508595988538681,1363.2109048776329,5,190,1000.0,10,03-03-26-030710
12,client1,0.6522890654559212,1099.6797918342054,5,190,1000.0,10,03-03-26-030710
12,client9,0.584509591024249,1280.9243130031973,5,190,1000.0,10,03-03-26-030710
13,client5,0.6387491013659238,1308.357710018754,5,190,1000.0,10,03-03-26-030710
13,client17,0.5340589887640449,1100.66845593974,5,190,1000.0,10,03-03-26-030710
13,client13,0.5068051575931232,1384.7206409554929,5,190,1000.0,10,03-03-26-030710
13,client1,0.7041241013999243,1111.8978599552065,5,190,1000.0,10,03-03-26-030710
13,client9,0.5631559898660876,1056.1683729756624,5,190,1000.0,10,03-03-26-030710
14,client5,0.6232925952552121,1194.074384169653,5,190,1000.0,10,03-03-26-030710
14,client17,0.4813904494382022,1109.975041123107,5,190,1000.0,10,03-03-26-030710
14,client13,0.5408309455587392,1343.6757440213114,5,190,1000.0,10,03-03-26-030710
14,client1,0.687097994702989,1408.2386698573828,5,190,1000.0,10,03-03-26-030710
14,client9,0.5428881650380022,1123.2281338889152,5,190,1000.0,10,03-03-26-030710
15,client5,0.5230050323508267,1253.0003068968654,5,190,1000.0,10,03-03-26-030710
15,client17,0.504564606741573,1201.25821698457,5,190,1000.0,10,03-03-26-030710
15,client13,0.6178366762177651,1723.214619094506,5,190,1000.0,10,03-03-26-030710
15,client1,0.7041241013999243,1087.0894349645823,5,190,1000.0,10,03-03-26-030710
15,client9,0.5273253709735795,1191.6733460966498,5,190,1000.0,10,03-03-26-030710
16,client5,0.3673616103522645,1154.1511989198625,5,190,1000.0,10,03-03-26-030710
16,client17,0.3275983146067415,1120.6362070515752,5,190,1000.0,10,03-03-26-030710
16,client13,0.5813037249283668,1343.1958151049912,5,190,1000.0,10,03-03-26-030710
16,client1,0.6825576995838063,1123.7938650883734,5,190,1000.0,10,03-03-26-030710
16,client9,0.4766558089033659,1116.058650892228,5,190,1000.0,10,03-03-26-030710
17,client5,0.2476635514018691,1295.3052709344774,5,190,1000.0,10,03-03-26-030710
17,client17,0.2366573033707865,1066.543382126838,5,190,1000.0,10,03-03-26-030710
17,client13,0.5752148997134671,1371.104632038623,5,190,1000.0,10,03-03-26-030710
17,client1,0.5940219447597427,1131.0092459898442,5,190,1000.0,10,03-03-26-030710
17,client9,0.3507057546145494,1142.1668890397996,5,190,1000.0,10,03-03-26-030710
18,client5,0.2102803738317757,1044.86866411753,5,190,1000.0,10,03-03-26-030710
18,client17,0.172752808988764,1225.6878761108965,5,190,1000.0,10,03-03-26-030710
18,client13,0.1722779369627507,1393.4573049191386,5,190,1000.0,10,03-03-26-030710
18,client1,0.2724177071509648,1167.675388045609,5,190,1000.0,10,03-03-26-030710
18,client9,0.2301845819761129,1195.7439670804888,5,190,1000.0,10,03-03-26-030710
19,client5,0.2027318475916606,1038.397866068408,5,190,1000.0,10,03-03-26-030710
19,client17,0.242626404494382,1253.9147839415818,5,190,1000.0,10,03-03-26-030710
19,client13,0.1429083094555873,1420.1469030231235,5,190,1000.0,10,03-03-26-030710
19,client1,0.1891789632992811,1063.6975730303675,5,190,1000.0,10,03-03-26-030710
19,client9,0.2399565689467969,1138.9816850423813,5,190,1000.0,10,03-03-26-030710
20,client5,0.212077641984184,1163.295870879665,5,190,1000.0,10,03-03-26-030710
20,client17,0.2766853932584269,1152.180361095816,5,190,1000.0,10,03-03-26-030710
20,client13,0.1952005730659025,1396.1767891887575,5,190,1000.0,10,03-03-26-030710
20,client1,0.1819901626939084,1040.61908996664,5,190,1000.0,10,03-03-26-030710
20,client9,0.2656532754252624,1046.8653570860624,5,190,1000.0,10,03-03-26-030710
21,client5,0.2843278217109993,1210.9289129730314,5,190,1000.0,10,03-03-26-030710
21,client17,0.351123595505618,1211.5241941064596,5,190,1000.0,10,03-03-26-030710
21,client13,0.3212750716332378,1439.1928110271692,5,190,1000.0,10,03-03-26-030710
21,client1,0.3049564888384412,1055.2387398201972,5,190,1000.0,10,03-03-26-030710
21,client9,0.2403184943901556,1082.6851441524925,5,190,1000.0,10,03-03-26-030710
22,client5,0.3565780014378145,1280.3798851091417,5,190,1000.0,10,03-03-26-030710
22,client17,0.3985252808988764,1070.170297054574,5,190,1000.0,10,03-03-26-030710
22,client13,0.3022922636103152,1604.3944421689955,5,190,1000.0,10,03-03-26-030710
22,client1,0.3496027241770715,1115.46607199125,5,190,1000.0,10,03-03-26-030710
22,client9,0.503800217155266,1230.1781219430268,5,190,1000.0,10,03-03-26-030710
23,client5,0.5682961897915169,1173.6207602079958,5,190,1000.0,10,03-03-26-030710
23,client17,0.5761938202247191,1084.249943960458,5,190,1000.0,10,03-03-26-030710
23,client13,0.5143266475644699,1425.264357123524,5,190,1000.0,10,03-03-26-030710
23,client1,0.5440786984487325,1034.6823160070926,5,190,1000.0,10,03-03-26-030710
23,client9,0.5475931958016649,1126.885361969471,5,190,1000.0,10,03-03-26-030710
24,client5,0.6646297627606039,1184.7088229842484,5,190,1000.0,10,03-03-26-030710
24,client17,0.6327247191011236,1163.9047639910132,5,190,1000.0,10,03-03-26-030710
24,client13,0.619269340974212,1398.4286540653557,5,190,1000.0,10,03-03-26-030710
24,client1,0.5875898600075672,1038.59896492213,5,190,1000.0,10,03-03-26-030710
24,client9,0.6348172276511038,1111.2671110313386,5,190,1000.0,10,03-03-26-030710
0,client5,0.121598147075854,827.2170950658619,5,300,1000.0,10,03-03-26-063549
0,client17,0.0824628916987355,845.7972521428019,5,300,1000.0,10,03-03-26-063549
0,client13,0.1209327548806941,1080.8602541219443,5,300,1000.0,10,03-03-26-063549
0,client1,0.1135166764189584,764.5829929970205,5,300,1000.0,10,03-03-26-063549
0,client9,0.1016374929418407,798.2775019481778,5,300,1000.0,10,03-03-26-063549
1,client5,0.1383902721482339,732.2535861749202,5,300,1000.0,10,03-03-26-063549
1,client17,0.0984057174271577,725.8685270790011,5,300,1000.0,10,03-03-26-063549
1,client13,0.1941431670281995,972.0582570880651,5,300,1000.0,10,03-03-26-063549
1,client1,0.1614979520187244,697.3946650978178,5,300,1000.0,10,03-03-26-063549
1,client9,0.1547148503670243,720.1041791122407,5,300,1000.0,10,03-03-26-063549
2,client5,0.2188766647365373,762.0409200899303,5,300,1000.0,10,03-03-26-063549
2,client17,0.1451346893897746,809.3310210388154,5,300,1000.0,10,03-03-26-063549
2,client13,0.1247288503253796,1054.9540990032256,5,300,1000.0,10,03-03-26-063549
2,client1,0.1849034523112931,729.3754850979894,5,300,1000.0,10,03-03-26-063549
2,client9,0.1264822134387351,961.8335200939327,5,300,1000.0,10,03-03-26-063549
3,client5,0.1881876085697741,728.5707769915462,5,300,1000.0,10,03-03-26-063549
3,client17,0.2017592083562397,700.504909036681,5,300,1000.0,10,03-03-26-063549
3,client13,0.1637744034707158,1027.572836028412,5,300,1000.0,10,03-03-26-063549
3,client1,0.2159157401989467,720.0886320788413,5,300,1000.0,10,03-03-26-063549
3,client9,0.1829474872953133,722.0073819626123,5,300,1000.0,10,03-03-26-063549
4,client5,0.2478286045165026,737.238798988983,5,300,1000.0,10,03-03-26-063549
4,client17,0.2039582188015393,759.4843420665711,5,300,1000.0,10,03-03-26-063549
4,client13,0.2353579175704989,954.066907055676,5,300,1000.0,10,03-03-26-063549
4,client1,0.2475131655939145,769.1750859376043,5,300,1000.0,10,03-03-26-063549
4,client9,0.2580463015245623,755.1474298816174,5,300,1000.0,10,03-03-26-063549
5,client5,0.2686740011580776,725.3481328953058,5,300,1000.0,10,03-03-26-063549
5,client17,0.245739417262232,775.8581859525293,5,300,1000.0,10,03-03-26-063549
5,client13,0.2960954446854664,935.0951870437711,5,300,1000.0,10,03-03-26-063549
5,client1,0.2463428905792861,692.208964144811,5,300,1000.0,10,03-03-26-063549
5,client9,0.269339356295878,699.5067580137402,5,300,1000.0,10,03-03-26-063549
6,client5,0.2987840185292414,816.665360936895,5,300,1000.0,10,03-03-26-063549
6,client17,0.2979659153380978,699.1719820071012,5,300,1000.0,10,03-03-26-063549
6,client13,0.316702819956616,1322.4759851582348,5,300,1000.0,10,03-03-26-063549
6,client1,0.243417203042715,740.4038780368865,5,300,1000.0,10,03-03-26-063549
6,client9,0.3495200451722191,803.0182430520654,5,300,1000.0,10,03-03-26-063549
7,client5,0.3462651997683845,743.6928439419717,5,300,1000.0,10,03-03-26-063549
7,client17,0.3067619571192963,749.1735911462456,5,300,1000.0,10,03-03-26-063549
7,client13,0.3318872017353579,968.2982519734652,5,300,1000.0,10,03-03-26-063549
7,client1,0.3212404915155061,674.2408210411668,5,300,1000.0,10,03-03-26-063549
7,client9,0.3658949745906267,817.268222104758,5,300,1000.0,10,03-03-26-063549
8,client5,0.4302258251302837,744.1624370403588,5,300,1000.0,10,03-03-26-063549
8,client17,0.3743815283122594,899.6194628998637,5,300,1000.0,10,03-03-26-063549
8,client13,0.4414316702819956,975.191940786317,5,300,1000.0,10,03-03-26-063549
8,client1,0.3657109420713867,779.7645751852542,5,300,1000.0,10,03-03-26-063549
8,client9,0.4212309429700734,772.3332240711898,5,300,1000.0,10,03-03-26-063549
9,client5,0.3786913723219455,809.075664030388,5,300,1000.0,10,03-03-26-063549
9,client17,0.411214953271028,737.1583520434797,5,300,1000.0,10,03-03-26-063549
9,client13,0.5108459869848156,952.9818908777088,5,300,1000.0,10,03-03-26-063549
9,client1,0.4569923932124049,692.1229250729084,5,300,1000.0,10,03-03-26-063549
9,client9,0.3958215697346132,729.3105199933052,5,300,1000.0,10,03-03-26-063549
10,client5,0.4840764331210191,758.5183919873089,5,300,1000.0,10,03-03-26-063549
10,client17,0.4200109950522265,1032.8417669516057,5,300,1000.0,10,03-03-26-063549
10,client13,0.4571583514099783,949.467457132414,5,300,1000.0,10,03-03-26-063549
10,client1,0.5763604447045055,695.9822690114379,5,300,1000.0,10,03-03-26-063549
10,client9,0.4754376058723885,1017.5993340089916,5,300,1000.0,10,03-03-26-063549
11,client5,0.4887087434858135,743.4955639764667,5,300,1000.0,10,03-03-26-063549
11,client17,0.4562946673996702,713.8716289773583,5,300,1000.0,10,03-03-26-063549
11,client13,0.4978308026030368,972.9958400130272,5,300,1000.0,10,03-03-26-063549
11,client1,0.5242832065535401,763.5770868510008,5,300,1000.0,10,03-03-26-063549
11,client9,0.4398644833427442,844.4244130514562,5,300,1000.0,10,03-03-26-063549
12,client5,0.5136074116965836,742.7610110025853,5,300,1000.0,10,03-03-26-063549
12,client17,0.5266630016492578,718.0289879906923,5,300,1000.0,10,03-03-26-063549
12,client13,0.544468546637744,1107.9994530882686,5,300,1000.0,10,03-03-26-063549
12,client1,0.5418373317729667,776.0691670700908,5,300,1000.0,10,03-03-26-063549
12,client9,0.5087521174477696,1007.0902060251684,5,300,1000.0,10,03-03-26-063549
13,client5,0.5801968731905037,756.23161601834,5,300,1000.0,10,03-03-26-063549
13,client17,0.5645959318306762,697.6389181800187,5,300,1000.0,10,03-03-26-063549
13,client13,0.5542299349240781,957.7718290966004,5,300,1000.0,10,03-03-26-063549
13,client1,0.5833820947922762,735.2090929634869,5,300,1000.0,10,03-03-26-063549
13,client9,0.5697346132128741,708.4012071136385,5,300,1000.0,10,03-03-26-063549
14,client5,0.5518239722061378,823.7628878559917,5,300,1000.0,10,03-03-26-063549
14,client17,0.5277625068719076,709.0513349976391,5,300,1000.0,10,03-03-26-063549
14,client13,0.5178958785249458,989.9754470679908,5,300,1000.0,10,03-03-26-063549
14,client1,0.593329432416618,685.4761571157724,5,300,1000.0,10,03-03-26-063549
14,client9,0.5962732919254659,731.8528660107404,5,300,1000.0,10,03-03-26-063549
15,client5,0.6097278517660684,737.596136983484,5,300,1000.0,10,03-03-26-063549
15,client17,0.59978009895547,795.3909731004387,5,300,1000.0,10,03-03-26-063549
15,client13,0.5683297180043384,948.4201439190656,5,300,1000.0,10,03-03-26-063549
15,client1,0.5652428320655354,683.3323000464588,5,300,1000.0,10,03-03-26-063549
15,client9,0.6239412761151891,708.8198699057102,5,300,1000.0,10,03-03-26-063549
16,client5,0.6409959467284309,758.140787947923,5,300,1000.0,10,03-03-26-063549
16,client17,0.5931830676195712,776.5830289572477,5,300,1000.0,10,03-03-26-063549
16,client13,0.586767895878525,927.9072030913084,5,300,1000.0,10,03-03-26-063549
16,client1,0.5447630193095377,780.4812989197671,5,300,1000.0,10,03-03-26-063549
16,client9,0.6702428006775832,731.5962070133537,5,300,1000.0,10,03-03-26-063549
17,client5,0.6236247828604516,752.6571110356599,5,300,1000.0,10,03-03-26-063549
17,client17,0.5777899945024739,682.3906260542572,5,300,1000.0,10,03-03-26-063549
17,client13,0.6127982646420824,972.1384558361024,5,300,1000.0,10,03-03-26-063549
17,client1,0.6091281451141018,715.4944650828838,5,300,1000.0,10,03-03-26-063549
17,client9,0.6137775268210051,781.8747130222619,5,300,1000.0,10,03-03-26-063549
18,client5,0.5715112912565142,710.0235419347882,5,300,1000.0,10,03-03-26-063549
18,client17,0.6454095656954371,812.4749881681055,5,300,1000.0,10,03-03-26-063549
18,client13,0.6507592190889371,973.4208250883968,5,300,1000.0,10,03-03-26-063549
18,client1,0.6126389701579871,694.8810659814626,5,300,1000.0,10,03-03-26-063549
18,client9,0.6595143986448334,697.0618250779808,5,300,1000.0,10,03-03-26-063549
19,client5,0.6114649681528662,775.8139800280333,5,300,1000.0,10,03-03-26-063549
19,client17,0.5228147333699835,695.5932260025293,5,300,1000.0,10,03-03-26-063549
19,client13,0.6090021691973969,951.6202898230404,5,300,1000.0,10,03-03-26-063549
19,client1,0.6933879461673493,801.4627399388701,5,300,1000.0,10,03-03-26-063549
19,client9,0.6843591191417279,706.2743958085775,5,300,1000.0,10,03-03-26-063549
20,client5,0.6027793862188766,694.7162838187069,5,300,1000.0,10,03-03-26-063549
20,client17,0.5508521165475536,709.3248970340937,5,300,1000.0,10,03-03-26-063549
20,client13,0.7093275488069414,939.7103651426733,5,300,1000.0,10,03-03-26-063549
20,client1,0.6284376828554711,675.4708860535175,5,300,1000.0,10,03-03-26-063549
20,client9,0.7024280067758328,696.9556692056358,5,300,1000.0,10,03-03-26-063549
21,client5,0.6409959467284309,736.6078777704388,5,300,1000.0,10,03-03-26-063549
21,client17,0.5645959318306762,891.1783650983125,5,300,1000.0,10,03-03-26-063549
21,client13,0.6616052060737527,925.101064145565,5,300,1000.0,10,03-03-26-063549
21,client1,0.6436512580456407,697.916503995657,5,300,1000.0,10,03-03-26-063549
21,client9,0.6854884246188594,754.2843390256166,5,300,1000.0,10,03-03-26-063549
22,client5,0.6438911407064273,784.6005929168314,5,300,1000.0,10,03-03-26-063549
22,client17,0.5970313358988455,794.4316738285124,5,300,1000.0,10,03-03-26-063549
22,client13,0.6024945770065075,964.7172829136252,5,300,1000.0,10,03-03-26-063549
22,client1,0.6740784084259801,722.2082910593599,5,300,1000.0,10,03-03-26-063549
22,client9,0.6019198193111237,704.6066131442785,5,300,1000.0,10,03-03-26-063549
23,client5,0.6861609727851766,742.2112501226366,5,300,1000.0,10,03-03-26-063549
23,client17,0.3848268279274326,702.5247879792005,5,300,1000.0,10,03-03-26-063549
23,client13,0.658351409978308,951.058882055804,5,300,1000.0,10,03-03-26-063549
23,client1,0.5746050321825629,679.4676079880446,5,300,1000.0,10,03-03-26-063549
23,client9,0.6668548842461886,806.3969290815294,5,300,1000.0,10,03-03-26-063549
24,client5,0.6421540243196294,778.2757659442723,5,300,1000.0,10,03-03-26-063549
24,client17,0.4584936778449697,684.9445200059563,5,300,1000.0,10,03-03-26-063549
24,client13,0.6697396963123644,1005.6360389571636,5,300,1000.0,10,03-03-26-063549
24,client1,0.6102984201287303,687.8742019180208,5,300,1000.0,10,03-03-26-063549
24,client9,0.6363636363636364,794.7697769850492,5,300,1000.0,10,03-03-26-063549
0,client5,0.1294543429844098,1659.797617001459,5,150,1000.0,10,03-03-26-015736
0,client17,0.1258561643835616,1582.2251169010997,5,150,1000.0,10,03-03-26-015736
0,client13,0.130110497237569,1931.5822718199345,5,150,1000.0,10,03-03-26-015736
0,client1,0.2126453076268783,1444.5850600022825,5,150,1000.0,10,03-03-26-015736
0,client9,0.1555802950180907,1554.5400658156725,5,150,1000.0,10,03-03-26-015736
1,client5,0.1840200445434298,1530.441062990576,5,150,1000.0,10,03-03-26-015736
1,client17,0.1980593607305936,1356.3889442011714,5,150,1000.0,10,03-03-26-015736
1,client13,0.2267955801104972,1807.2635389398783,5,150,1000.0,10,03-03-26-015736
1,client1,0.2098100368585199,1344.2973461933434,5,150,1000.0,10,03-03-26-015736
1,client9,0.2240467575841914,1393.5472939629108,5,150,1000.0,10,03-03-26-015736
2,client5,0.2558463251670378,1540.739296004176,5,150,1000.0,10,03-03-26-015736
2,client17,0.2808219178082192,1544.2288739141077,5,150,1000.0,10,03-03-26-015736
2,client13,0.2596685082872928,1766.593657201156,5,150,1000.0,10,03-03-26-015736
2,client1,0.2262546073149985,1395.730529911816,5,150,1000.0,10,03-03-26-015736
2,client9,0.2065126635123852,1818.478772882372,5,150,1000.0,10,03-03-26-015736
3,client5,0.3190423162583519,1654.2615280486643,5,150,1000.0,10,03-03-26-015736
3,client17,0.375,1454.6063649468124,5,150,1000.0,10,03-03-26-015736
3,client13,0.3767955801104972,1734.7727110609412,5,150,1000.0,10,03-03-26-015736
3,client1,0.3376807485114828,1547.701452858746,5,150,1000.0,10,03-03-26-015736
3,client9,0.268577790147509,1500.9302031248808,5,150,1000.0,10,03-03-26-015736
4,client5,0.3855790645879732,1500.1960690133274,5,150,1000.0,10,03-03-26-015736
4,client17,0.4837328767123288,1546.555379172787,5,150,1000.0,10,03-03-26-015736
4,client13,0.4292817679558011,1739.7732769604772,5,150,1000.0,10,03-03-26-015736
4,client1,0.4468386730932804,1487.509008962661,5,150,1000.0,10,03-03-26-015736
4,client9,0.4778736431951015,1469.403370982036,5,150,1000.0,10,03-03-26-015736
5,client5,0.4153674832962138,1496.395389083773,5,150,1000.0,10,03-03-26-015736
5,client17,0.541095890410959,1342.3787890933454,5,150,1000.0,10,03-03-26-015736
5,client13,0.5259668508287293,1736.7588430643082,5,150,1000.0,10,03-03-26-015736
5,client1,0.421321236178055,1379.0491649415344,5,150,1000.0,10,03-03-26-015736
5,client9,0.4475368772613415,1523.6470908857882,5,150,1000.0,10,03-03-26-015736
6,client5,0.5114142538975501,1662.4981318600476,5,150,1000.0,10,03-03-26-015736
6,client17,0.58675799086758,1573.1465679127723,5,150,1000.0,10,03-03-26-015736
6,client13,0.5096685082872928,1753.8820269983262,5,150,1000.0,10,03-03-26-015736
6,client1,0.5395520272185994,1379.4603899586946,5,150,1000.0,10,03-03-26-015736
6,client9,0.3696075702755357,1816.748675191775,5,150,1000.0,10,03-03-26-015736
7,client5,0.5882516703786191,1505.8960050810128,5,150,1000.0,10,03-03-26-015736
7,client17,0.601027397260274,1448.8835998345166,5,150,1000.0,10,03-03-26-015736
7,client13,0.5790055248618785,1785.321898991242,5,150,1000.0,10,03-03-26-015736
7,client1,0.6274454210377091,1482.8470069915056,5,150,1000.0,10,03-03-26-015736
7,client9,0.3576398552741441,1524.856755975634,5,150,1000.0,10,03-03-26-015736
8,client5,0.4780066815144766,1570.734441978857,5,150,1000.0,10,03-03-26-015736
8,client17,0.6426940639269406,1374.2616910021752,5,150,1000.0,10,03-03-26-015736
8,client13,0.5906077348066299,1962.566371075809,5,150,1000.0,10,03-03-26-015736
8,client1,0.5854834136660051,1482.1427641436458,5,150,1000.0,10,03-03-26-015736
8,client9,0.2649596437517394,1397.7228899020702,5,150,1000.0,10,03-03-26-015736
9,client5,0.465478841870824,1534.762104973197,5,150,1000.0,10,03-03-26-015736
9,client17,0.6041666666666666,1358.47381898202,5,150,1000.0,10,03-03-26-015736
9,client13,0.5475138121546961,1894.4875421002507,5,150,1000.0,10,03-03-26-015736
9,client1,0.5903033739722143,1484.0104999020696,5,150,1000.0,10,03-03-26-015736
9,client9,0.2763707208460896,1437.2720560058951,5,150,1000.0,10,03-03-26-015736
10,client5,0.4632516703786191,1695.620491867885,5,150,1000.0,10,03-03-26-015736
10,client17,0.4392123287671233,1358.5152870509771,5,150,1000.0,10,03-03-26-015736
10,client13,0.5823204419889503,1729.454305022955,5,150,1000.0,10,03-03-26-015736
10,client1,0.5508931102920329,1426.2819499708712,5,150,1000.0,10,03-03-26-015736
10,client9,0.305315892012246,1588.7482350226492,5,150,1000.0,10,03-03-26-015736
11,client5,0.2845211581291759,1529.2082719970497,5,150,1000.0,10,03-03-26-015736
11,client17,0.4480593607305936,1475.1266881357878,5,150,1000.0,10,03-03-26-015736
11,client13,0.5798342541436464,1768.40909011662,5,150,1000.0,10,03-03-26-015736
11,client1,0.3691522540402608,1323.5178359318525,5,150,1000.0,10,03-03-26-015736
11,client9,0.2335096020038964,1956.9249448832124,5,150,1000.0,10,03-03-26-015736
12,client5,0.2466592427616926,1535.89283907786,5,150,1000.0,10,03-03-26-015736
12,client17,0.2848173515981735,1442.615318112075,5,150,1000.0,10,03-03-26-015736
12,client13,0.4889502762430939,1734.6679118927568,5,150,1000.0,10,03-03-26-015736
12,client1,0.3765239580379926,1331.0064799152317,5,150,1000.0,10,03-03-26-015736
12,client9,0.1770108544391873,1429.2583039496094,5,150,1000.0,10,03-03-26-015736
13,client5,0.2252227171492204,1554.8505301121622,5,150,1000.0,10,03-03-26-015736
