Round,ClientID,ClientAccuracy,ClientTrainingTime,K,Z,sigma_ed,sigma_iid,timestamp
13,client9,0.8547368421052631,3809.366253088229,5,100,1.7,6,19-03-26-155306
14,client5,0.5758101851851852,668.2818869594485,5,100,1.7,6,19-03-26-155306
14,client17,0.624375,626.8203230574727,5,100,1.7,6,19-03-26-155306
14,client13,0.5645756457564576,908.3580949809402,5,100,1.7,6,19-03-26-155306
14,client1,0.5626029654036244,989.2822650726883,5,100,1.7,6,19-03-26-155306
14,client9,0.8286980609418283,4080.320992041379,5,100,1.7,6,19-03-26-155306
15,client5,0.7471064814814815,676.5829520300031,5,100,1.7,6,19-03-26-155306
15,client17,0.6225,644.2850750172511,5,100,1.7,6,19-03-26-155306
15,client13,0.5703742751713231,923.1705480488016,5,100,1.7,6,19-03-26-155306
15,client1,0.5741350906095551,947.1652290085332,5,100,1.7,6,19-03-26-155306
15,client9,0.8390027700831025,3850.28404800687,5,100,1.7,6,19-03-26-155306
16,client5,0.6747685185185185,661.9122539414093,5,100,1.7,6,19-03-26-155306
16,client17,0.518125,625.4551600432023,5,100,1.7,6,19-03-26-155306
16,client13,0.6246705324196099,950.9157110005616,5,100,1.7,6,19-03-26-155306
16,client1,0.5597199341021417,941.8451089877636,5,100,1.7,6,19-03-26-155306
16,client9,0.8099722991689751,3946.191548020579,5,100,1.7,6,19-03-26-155306
17,client5,0.4953703703703703,649.4735330343246,5,100,1.7,6,19-03-26-155306
17,client17,0.573125,750.0713500194252,5,100,1.7,6,19-03-26-155306
17,client13,0.6178176067474961,957.343908958137,5,100,1.7,6,19-03-26-155306
17,client1,0.5308896210873146,1094.284298014827,5,100,1.7,6,19-03-26-155306
17,client9,0.8273684210526315,4024.818584905006,5,100,1.7,6,19-03-26-155306
18,client5,0.7060185185185185,662.3081810539588,5,100,1.7,6,19-03-26-155306
18,client17,0.59625,621.5493769850582,5,100,1.7,6,19-03-26-155306
18,client13,0.5345282024248814,915.4016419779508,5,100,1.7,6,19-03-26-155306
18,client1,0.6692751235584844,951.140786986798,5,100,1.7,6,19-03-26-155306
18,client9,0.8262603878116344,4056.2960850074887,5,100,1.7,6,19-03-26-155306
19,client5,0.78125,667.0495410216972,5,100,1.7,6,19-03-26-155306
19,client17,0.660625,654.0654479758814,5,100,1.7,6,19-03-26-155306
19,client13,0.6193990511333685,891.7839110363275,5,100,1.7,6,19-03-26-155306
19,client1,0.6668039538714992,1114.9397599510849,5,100,1.7,6,19-03-26-155306
19,client9,0.7955678670360111,3865.5044570332393,5,100,1.7,6,19-03-26-155306
20,client5,0.7152777777777778,648.1205220334232,5,100,1.7,6,19-03-26-155306
20,client17,0.64625,712.3837590916082,5,100,1.7,6,19-03-26-155306
20,client13,0.6979441222983659,905.0149850081652,5,100,1.7,6,19-03-26-155306
20,client1,0.6717462932454695,1080.8001229306683,5,100,1.7,6,19-03-26-155306
20,client9,0.8167313019390582,4220.239816000685,5,100,1.7,6,19-03-26-155306
21,client5,0.7673611111111112,684.4662229996175,5,100,1.7,6,19-03-26-155306
21,client17,0.49625,686.8875080253929,5,100,1.7,6,19-03-26-155306
21,client13,0.6900369003690037,914.2615320160984,5,100,1.7,6,19-03-26-155306
21,client1,0.7224052718286655,964.1836889786646,5,100,1.7,6,19-03-26-155306
21,client9,0.7965650969529086,4009.718535002321,5,100,1.7,6,19-03-26-155306
22,client5,0.7152777777777778,672.9800659231842,5,100,1.7,6,19-03-26-155306
22,client17,0.593125,680.2065899828449,5,100,1.7,6,19-03-26-155306
22,client13,0.562467053241961,925.6734070368112,5,100,1.7,6,19-03-26-155306
22,client1,0.6379736408566722,954.2473739711568,5,100,1.7,6,19-03-26-155306
22,client9,0.8031024930747922,4025.408808025532,5,100,1.7,6,19-03-26-155306
23,client5,0.6655092592592593,788.8645759085193,5,100,1.7,6,19-03-26-155306
23,client17,0.51625,613.9873230131343,5,100,1.7,6,19-03-26-155306
23,client13,0.5429625724828677,927.4955140426756,5,100,1.7,6,19-03-26-155306
23,client1,0.5922570016474464,939.1306519974024,5,100,1.7,6,19-03-26-155306
23,client9,0.7688642659279779,3760.631580022164,5,100,1.7,6,19-03-26-155306
24,client5,0.6846064814814815,684.754237998277,5,100,1.7,6,19-03-26-155306
24,client17,0.50125,710.8029869850725,5,100,1.7,6,19-03-26-155306
24,client13,0.5687928307854507,946.6044519795104,5,100,1.7,6,19-03-26-155306
24,client1,0.642504118616145,954.492484102957,5,100,1.7,6,19-03-26-155306
24,client9,0.8206094182825485,3870.6479880493134,5,100,1.7,6,19-03-26-155306
0,client5,0.3935281837160752,462.0211439905688,5,100,1.7,3,18-03-26-192716
